"","Record_Number","Run_ID","Date_Time","Study_Info","Time_Period","LT_Iteration","Risk_Iteration","Run_Status","Memory_Usage","Memory_Avail","Message_Type","Message","Message_Time"
"371",370,"Base Case","11/10/2022 1:36:38 PM","Nominal | 11/10/2022 10:57:15 AM","2025_10_13 Hr 24",1,0,"Running"," 1747.7","26297.0","Warning","MIP commitment solution found for 10/13/2025 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 1:36:38 PM"
"372",371,"Base Case","11/10/2022 1:37:22 PM","Nominal | 11/10/2022 10:57:15 AM","2028_10_08 Hr 24",1,0,"Running"," 1709.0","26315.4","Warning","MIP commitment solution found for 10/8/2028 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 1:37:22 PM"
"373",372,"Base Case","11/10/2022 1:38:25 PM","Nominal | 11/10/2022 10:57:15 AM","2028_10_09 Hr 24",1,0,"Running"," 1739.8","26261.6","Warning","MIP commitment solution found for 10/9/2028 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 1:38:25 PM"
"374",373,"Base Case","11/10/2022 1:39:47 PM","Nominal | 11/10/2022 10:57:15 AM","2028_10_12 Hr 24",1,0,"Running"," 1791.2","26195.9","Warning","MIP commitment solution found for 10/12/2028 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 1:39:47 PM"
"375",374,"Base Case","11/10/2022 1:40:42 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_10 Hr 24",1,0,"Running"," 1743.6","26258.0","Warning","MIP reformulation unsuccessful for 11/10/2020.","11/10/2022 1:40:42 PM"
"376",375,"Base Case","11/10/2022 1:40:42 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_10 Hr 24",1,0,"Running"," 1743.6","26258.0","Warning","Daily LP dispatch infeasible in 11/10/2020","11/10/2022 1:40:42 PM"
"377",376,"Base Case","11/10/2022 1:40:50 PM","Nominal | 11/10/2022 10:57:15 AM","2028_10_13 Hr 24",1,0,"Running"," 1715.7","26287.0","Warning","MIP commitment solution found for 10/13/2028 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 1:40:50 PM"
"378",377,"Base Case","11/10/2022 1:44:21 PM","Nominal | 11/10/2022 10:57:15 AM","2025_12_31 Hr 24",1,0,"Running"," 1714.4","25853.9","Informational","Daily commitment optimization (MIP) times: Avg = 18.08 sec, Min = 2.36 sec, Max = 68.22 sec","11/10/2022 1:44:21 PM"
"379",378,"Base Case","11/10/2022 1:45:13 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_11 Hr 24",1,0,"Running"," 2013.5","25542.6","Warning","Original MIP solve for 11/11/2020 was unsuccessful. Trying reformulation.","11/10/2022 1:45:13 PM"
"380",379,"Base Case","11/10/2022 1:48:43 PM","Nominal | 11/10/2022 10:57:15 AM","2028_12_31 Hr 24",1,0,"Running"," 2602.5","24878.6","Informational","Daily commitment optimization (MIP) times: Avg = 15.98 sec, Min = 2.35 sec, Max = 60.27 sec","11/10/2022 1:48:43 PM"
"381",380,"Base Case","11/10/2022 1:49:59 PM","Nominal | 11/10/2022 10:57:15 AM","2031_10_10 Hr 24",1,0,"Running"," 2869.6","24630.8","Warning","MIP commitment solution found for 10/10/2031 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 1:49:59 PM"
"382",381,"Base Case","11/10/2022 1:51:10 PM","Nominal | 11/10/2022 10:57:15 AM","2031_10_11 Hr 24",1,0,"Running"," 1788.0","25842.4","Warning","MIP commitment solution found for 10/11/2031 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 1:51:10 PM"
"383",382,"Base Case","11/10/2022 1:53:10 PM","Nominal | 11/10/2022 10:57:15 AM","2031_10_14 Hr 24",1,0,"Running"," 2396.4","25246.1","Warning","MIP commitment solution found for 10/14/2031 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 1:53:10 PM"
"384",383,"Base Case","11/10/2022 1:54:06 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_11 Hr 24",1,0,"Running"," 2451.7","25184.6","Warning","MIP reformulation unsuccessful for 11/11/2020.","11/10/2022 1:54:06 PM"
"385",384,"Base Case","11/10/2022 1:54:06 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_11 Hr 24",1,0,"Running"," 2451.7","25184.6","Warning","Daily LP dispatch infeasible in 11/11/2020","11/10/2022 1:54:06 PM"
"386",385,"Base Case","11/10/2022 1:58:35 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_12 Hr 24",1,0,"Running"," 2634.5","25417.7","Warning","Original MIP solve for 11/12/2020 was unsuccessful. Trying reformulation.","11/10/2022 1:58:35 PM"
"387",386,"Base Case","11/10/2022 2:02:02 PM","Nominal | 11/10/2022 10:57:15 AM","2031_12_31 Hr 24",1,0,"Running"," 2793.4","25232.8","Informational","Daily commitment optimization (MIP) times: Avg = 17.62 sec, Min = 2.38 sec, Max = 70.53 sec","11/10/2022 2:02:02 PM"
"388",387,"Base Case","11/10/2022 2:07:28 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_12 Hr 24",1,0,"Running"," 3213.0","24773.1","Warning","MIP reformulation unsuccessful for 11/12/2020.","11/10/2022 2:07:28 PM"
"389",388,"Base Case","11/10/2022 2:07:28 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_12 Hr 24",1,0,"Running"," 3213.0","24773.1","Warning","Daily LP dispatch infeasible in 11/12/2020","11/10/2022 2:07:28 PM"
"390",389,"Base Case","11/10/2022 2:07:40 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3270.4","24719.9","Warning","Original MIP solve for 10/10/2036 was unsuccessful. Trying reformulation.","11/10/2022 2:07:40 PM"
"391",390,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3903.4","24309.4","Warning","Demand constraint relaxed by 146.028 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 6","11/10/2022 2:11:52 PM"
"392",391,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3902.7","24310.1","Warning","Demand constraint relaxed by 344.5 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 7","11/10/2022 2:11:52 PM"
"393",392,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3902.7","24310.1","Warning","Demand constraint relaxed by 43.79 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 8","11/10/2022 2:11:52 PM"
"394",393,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3902.7","24310.1","Warning","Demand constraint relaxed by 18.56 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 9","11/10/2022 2:11:52 PM"
"395",394,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3902.7","24310.1","Warning","Demand constraint relaxed by 18.56 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 10","11/10/2022 2:11:52 PM"
"396",395,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3902.9","24310.1","Warning","Demand constraint relaxed by 43.79 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 11","11/10/2022 2:11:52 PM"
"397",396,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3903.0","24310.1","Warning","Demand constraint relaxed by 43.79 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 12","11/10/2022 2:11:52 PM"
"398",397,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3903.1","24310.1","Warning","Demand constraint relaxed by 147.73 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 13","11/10/2022 2:11:52 PM"
"399",398,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3903.2","24310.1","Warning","Demand constraint relaxed by 147.73 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 14","11/10/2022 2:11:52 PM"
"400",399,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3903.6","24310.1","Warning","Demand constraint relaxed by 147.73 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 15","11/10/2022 2:11:52 PM"
"401",400,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3903.8","24310.1","Warning","Demand constraint relaxed by 147.73 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 16","11/10/2022 2:11:52 PM"
"402",401,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3904.0","24310.1","Warning","Demand constraint relaxed by 147.73 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 17","11/10/2022 2:11:52 PM"
"403",402,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3904.0","24310.1","Warning","Demand constraint relaxed by 147.73 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 18","11/10/2022 2:11:52 PM"
"404",403,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3904.0","24310.1","Warning","Demand constraint relaxed by 147.73 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 19","11/10/2022 2:11:52 PM"
"405",404,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3904.0","24310.1","Warning","Demand constraint relaxed by 38.75 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 20","11/10/2022 2:11:52 PM"
"406",405,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3904.0","24310.1","Warning","Demand constraint relaxed by 38.75 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 21","11/10/2022 2:11:52 PM"
"407",406,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3904.0","24310.1","Warning","Demand constraint relaxed by 147.73 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 22","11/10/2022 2:11:52 PM"
"408",407,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3904.0","24310.1","Warning","Demand constraint relaxed by 97.27 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 23","11/10/2022 2:11:52 PM"
"409",408,"Base Case","11/10/2022 2:11:52 PM","Nominal | 11/10/2022 10:57:15 AM","2036_10_10 Hr 24",1,0,"Running"," 3904.0","24310.1","Warning","Demand constraint relaxed by 97.27 MW to avoid infeasibility for zone WECC_BritishColumbia for time period 10/10/2036 Hr 24","11/10/2022 2:11:52 PM"
"410",409,"Base Case","11/10/2022 2:11:56 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_13 Hr 24",1,0,"Running"," 3900.8","24309.2","Warning","Original MIP solve for 11/13/2020 was unsuccessful. Trying reformulation.","11/10/2022 2:11:56 PM"
"411",410,"Base Case","11/10/2022 2:20:50 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_13 Hr 24",1,0,"Running","  740.9","23195.6","Warning","MIP reformulation unsuccessful for 11/13/2020.","11/10/2022 2:20:50 PM"
"412",411,"Base Case","11/10/2022 2:20:50 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_13 Hr 24",1,0,"Running","  740.9","23195.6","Warning","Daily LP dispatch infeasible in 11/13/2020","11/10/2022 2:20:50 PM"
"413",412,"Base Case","11/10/2022 2:25:18 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_14 Hr 24",1,0,"Running","  719.6","23168.5","Warning","Original MIP solve for 11/14/2020 was unsuccessful. Trying reformulation.","11/10/2022 2:25:18 PM"
"414",413,"Base Case","11/10/2022 2:32:33 PM","Nominal | 11/10/2022 10:57:15 AM","2034_12_31 Hr 24",1,0,"Running","  845.6","23035.8","Informational","Daily commitment optimization (MIP) times: Avg = 14.72 sec, Min = 2.5 sec, Max = 80.96 sec","11/10/2022 2:32:33 PM"
"415",414,"Base Case","11/10/2022 2:34:11 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_14 Hr 24",1,0,"Running","  673.5","23209.3","Warning","MIP reformulation unsuccessful for 11/14/2020.","11/10/2022 2:34:11 PM"
"416",415,"Base Case","11/10/2022 2:34:11 PM","Nominal | 11/10/2022 10:57:15 AM","2020_11_14 Hr 24",1,0,"Running","  673.5","23209.3","Warning","Daily LP dispatch infeasible in 11/14/2020","11/10/2022 2:34:11 PM"
"417",416,"Base Case","11/10/2022 2:59:05 PM","Nominal | 11/10/2022 10:57:15 AM","2021_04_08 Hr 24",1,0,"Running"," 1625.0","22237.3","Warning","MIP commitment solution found for 4/8/2021 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 2:59:05 PM"
"418",417,"Base Case","11/10/2022 3:01:05 PM","Nominal | 11/10/2022 10:57:15 AM","2037_04_13 Hr 24",1,0,"Running"," 1707.8","22169.6","Warning","MIP commitment solution found for 4/13/2037 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 3:01:05 PM"
"419",418,"Base Case","11/10/2022 3:08:12 PM","Nominal | 11/10/2022 10:57:15 AM","2021_04_14 Hr 24",1,0,"Running"," 2155.3","21665.8","Warning","MIP commitment solution found for 4/14/2021 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 3:08:12 PM"
"420",419,"Base Case","11/10/2022 3:14:47 PM","Nominal | 11/10/2022 10:57:15 AM","2021_05_11 Hr 24",1,0,"Running"," 2484.2","21219.8","Warning","MIP commitment solution found for 5/11/2021 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 3:14:47 PM"
"421",420,"Base Case","11/10/2022 3:20:44 PM","Nominal | 11/10/2022 10:57:15 AM","2021_06_08 Hr 24",1,0,"Running"," 2613.4","21115.7","Warning","MIP commitment solution found for 6/8/2021 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 3:20:44 PM"
"422",421,"Base Case","11/10/2022 3:24:06 PM","Nominal | 11/10/2022 10:57:15 AM","2021_06_09 Hr 24",1,0,"Running"," 2719.8","21002.0","Warning","MIP commitment solution found for 6/9/2021 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 3:24:06 PM"
"423",422,"Base Case","11/10/2022 3:27:29 PM","Nominal | 11/10/2022 10:57:15 AM","2021_06_10 Hr 24",1,0,"Running"," 2890.3","20861.9","Warning","MIP commitment solution found for 6/10/2021 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/10/2022 3:27:29 PM"
