"","Date","Hour","Demand"
"4481","2020-07-05","17",9214
"4482","2020-07-05","18",9149
"4483","2020-07-05","19",9057
"4484","2020-07-05","20",8973
"4485","2020-07-05","21",8849
"4486","2020-07-05","22",8760
"4487","2020-07-05","23",8519
"4488","2020-07-06","00",8258
"4489","2020-07-06","01",8080
"4490","2020-07-06","02",7936
"4491","2020-07-06","03",7904
"4492","2020-07-06","04",7962
"4493","2020-07-06","05",8012
"4494","2020-07-06","06",8247
"4495","2020-07-06","07",8638
"4496","2020-07-06","08",8966
"4497","2020-07-06","09",9210
"4498","2020-07-06","10",9433
"4499","2020-07-06","11",9571
"4500","2020-07-06","12",9612
"4501","2020-07-06","13",9655
"4502","2020-07-06","14",9708
"4503","2020-07-06","15",9773
"4504","2020-07-06","16",9826
"4505","2020-07-06","17",9850
"4506","2020-07-06","18",9670
"4507","2020-07-06","19",9484
"4508","2020-07-06","20",9306
"4509","2020-07-06","21",9136
"4510","2020-07-06","22",8999
"4511","2020-07-06","23",8700
"4512","2020-07-07","00",8507
"4513","2020-07-07","01",8378
"4514","2020-07-07","02",8287
"4515","2020-07-07","03",8278
"4516","2020-07-07","04",8238
"4517","2020-07-07","05",8214
"4518","2020-07-07","06",8458
"4519","2020-07-07","07",8822
"4520","2020-07-07","08",9119
"4521","2020-07-07","09",9285
"4522","2020-07-07","10",9436
"4523","2020-07-07","11",9537
"4524","2020-07-07","12",9604
"4525","2020-07-07","13",9625
"4526","2020-07-07","14",9591
"4527","2020-07-07","15",9635
"4528","2020-07-07","16",9613
"4529","2020-07-07","17",9554
"4530","2020-07-07","18",9298
"4531","2020-07-07","19",9159
"4532","2020-07-07","20",9061
"4533","2020-07-07","21",8994
"4534","2020-07-07","22",8815
"4535","2020-07-07","23",8567
"4536","2020-07-08","00",8347
"4537","2020-07-08","01",8167
"4538","2020-07-08","02",8056
"4539","2020-07-08","03",8003
"4540","2020-07-08","04",8058
"4541","2020-07-08","05",8125
"4542","2020-07-08","06",8300
"4543","2020-07-08","07",8614
"4544","2020-07-08","08",8925
"4545","2020-07-08","09",9149
"4546","2020-07-08","10",9288
"4547","2020-07-08","11",9429
"4548","2020-07-08","12",9388
"4549","2020-07-08","13",9380
"4550","2020-07-08","14",9380
"4551","2020-07-08","15",9392
"4552","2020-07-08","16",9421
"4553","2020-07-08","17",9428
"4554","2020-07-08","18",9244
"4555","2020-07-08","19",9098
"4556","2020-07-08","20",9006
"4557","2020-07-08","21",8931
"4558","2020-07-08","22",8829
"4559","2020-07-08","23",8578
"4560","2020-07-09","00",8302
"4561","2020-07-09","01",8182
"4562","2020-07-09","02",8059
"4563","2020-07-09","03",8031
"4564","2020-07-09","04",8092
"4565","2020-07-09","05",8129
"4566","2020-07-09","06",8288
"4567","2020-07-09","07",8643
"4568","2020-07-09","08",8977
"4569","2020-07-09","09",9201
"4570","2020-07-09","10",9401
"4571","2020-07-09","11",9571
"4572","2020-07-09","12",9651
"4573","2020-07-09","13",9694
"4574","2020-07-09","14",9684
"4575","2020-07-09","15",9653
"4576","2020-07-09","16",9652
"4577","2020-07-09","17",9684
"4578","2020-07-09","18",9531
"4579","2020-07-09","19",9358
"4580","2020-07-09","20",9209
"4581","2020-07-09","21",9076
"4582","2020-07-09","22",8948
"4583","2020-07-09","23",8636
"4584","2020-07-10","00",8448
"4585","2020-07-10","01",8293
"4586","2020-07-10","02",8197
"4587","2020-07-10","03",8120
"4588","2020-07-10","04",8129
"4589","2020-07-10","05",8144
"4590","2020-07-10","06",8334
"4591","2020-07-10","07",8664
"4592","2020-07-10","08",8969
"4593","2020-07-10","09",9210
"4594","2020-07-10","10",9339
"4595","2020-07-10","11",9491
"4596","2020-07-10","12",9540
"4597","2020-07-10","13",9556
"4598","2020-07-10","14",9549
"4599","2020-07-10","15",9609
"4600","2020-07-10","16",9614
"4601","2020-07-10","17",9618
"4602","2020-07-10","18",9470
"4603","2020-07-10","19",9347
"4604","2020-07-10","20",9205
"4605","2020-07-10","21",9057
"4606","2020-07-10","22",8971
"4607","2020-07-10","23",8672
"4608","2020-07-11","00",8453
"4609","2020-07-11","01",8278
"4610","2020-07-11","02",8137
"4611","2020-07-11","03",8069
"4612","2020-07-11","04",8027
"4613","2020-07-11","05",7948
"4614","2020-07-11","06",7969
"4615","2020-07-11","07",8153
"4616","2020-07-11","08",8407
"4617","2020-07-11","09",8687
"4618","2020-07-11","10",8961
"4619","2020-07-11","11",9053
"4620","2020-07-11","12",9108
"4621","2020-07-11","13",9130
"4622","2020-07-11","14",9196
"4623","2020-07-11","15",9258
"4624","2020-07-11","16",9357
"4625","2020-07-11","17",9441
"4626","2020-07-11","18",9336
"4627","2020-07-11","19",9166
"4628","2020-07-11","20",9076
"4629","2020-07-11","21",8951
"4630","2020-07-11","22",8893
"4631","2020-07-11","23",8642
"4632","2020-07-12","00",8465
"4633","2020-07-12","01",8326
"4634","2020-07-12","02",8233
"4635","2020-07-12","03",8182
"4636","2020-07-12","04",8157
"4637","2020-07-12","05",8025
"4638","2020-07-12","06",7979
"4639","2020-07-12","07",8122
"4640","2020-07-12","08",8359
"4641","2020-07-12","09",8645
"4642","2020-07-12","10",8868
"4643","2020-07-12","11",8964
"4644","2020-07-12","12",8968
"4645","2020-07-12","13",8985
"4646","2020-07-12","14",8927
"4647","2020-07-12","15",8882
"4648","2020-07-12","16",9053
"4649","2020-07-12","17",9135
"4650","2020-07-12","18",9044
"4651","2020-07-12","19",8875
"4652","2020-07-12","20",8729
"4653","2020-07-12","21",8676
"4654","2020-07-12","22",8599
"4655","2020-07-12","23",8418
"4656","2020-07-13","00",8200
"4657","2020-07-13","01",8048
"4658","2020-07-13","02",8005
"4659","2020-07-13","03",7993
"4660","2020-07-13","04",7994
"4661","2020-07-13","05",8015
"4662","2020-07-13","06",8176
"4663","2020-07-13","07",8512
"4664","2020-07-13","08",8842
"4665","2020-07-13","09",9036
"4666","2020-07-13","10",9217
"4667","2020-07-13","11",9281
"4668","2020-07-13","12",9321
"4669","2020-07-13","13",9335
"4670","2020-07-13","14",9351
"4671","2020-07-13","15",9364
"4672","2020-07-13","16",9372
"4673","2020-07-13","17",9282
"4674","2020-07-13","18",9135
"4675","2020-07-13","19",8964
"4676","2020-07-13","20",8817
"4677","2020-07-13","21",8686
"4678","2020-07-13","22",8660
"4679","2020-07-13","23",8435
"4680","2020-07-14","00",8234
"4681","2020-07-14","01",8080
"4682","2020-07-14","02",8058
"4683","2020-07-14","03",8072
"4684","2020-07-14","04",8093
"4685","2020-07-14","05",8097
"4686","2020-07-14","06",8253
"4687","2020-07-14","07",8521
"4688","2020-07-14","08",8782
"4689","2020-07-14","09",8993
"4690","2020-07-14","10",9147
"4691","2020-07-14","11",9250
"4692","2020-07-14","12",9325
"4693","2020-07-14","13",9399
"4694","2020-07-14","14",9437
"4695","2020-07-14","15",9530
"4696","2020-07-14","16",9602
"4697","2020-07-14","17",9639
"4698","2020-07-14","18",9521
"4699","2020-07-14","19",9448
"4700","2020-07-14","20",9307
"4701","2020-07-14","21",9105
"4702","2020-07-14","22",8943
"4703","2020-07-14","23",8591
"4704","2020-07-15","00",8321
"4705","2020-07-15","01",8175
"4706","2020-07-15","02",8089
"4707","2020-07-15","03",8048
"4708","2020-07-15","04",8060
"4709","2020-07-15","05",8090
"4710","2020-07-15","06",8271
"4711","2020-07-15","07",8609
"4712","2020-07-15","08",8884
"4713","2020-07-15","09",9072
"4714","2020-07-15","10",9306
"4715","2020-07-15","11",9475
"4716","2020-07-15","12",9558
"4717","2020-07-15","13",9563
"4718","2020-07-15","14",9573
"4719","2020-07-15","15",9636
"4720","2020-07-15","16",9670
"4721","2020-07-15","17",9656
"4722","2020-07-15","18",9546
"4723","2020-07-15","19",9421
"4724","2020-07-15","20",9332
"4725","2020-07-15","21",9105
"4726","2020-07-15","22",8937
"4727","2020-07-15","23",8735
"4728","2020-07-16","00",8499
"4729","2020-07-16","01",8343
"4730","2020-07-16","02",8245
"4731","2020-07-16","03",8189
"4732","2020-07-16","04",8191
"4733","2020-07-16","05",8231
"4734","2020-07-16","06",8424
"4735","2020-07-16","07",8773
"4736","2020-07-16","08",9125
"4737","2020-07-16","09",9395
"4738","2020-07-16","10",9595
"4739","2020-07-16","11",9674
"4740","2020-07-16","12",9779
"4741","2020-07-16","13",9841
"4742","2020-07-16","14",9815
"4743","2020-07-16","15",9882
"4744","2020-07-16","16",9917
"4745","2020-07-16","17",9813
"4746","2020-07-16","18",9597
"4747","2020-07-16","19",9454
"4748","2020-07-16","20",9211
"4749","2020-07-16","21",9042
"4750","2020-07-16","22",8930
"4751","2020-07-16","23",8628
"4752","2020-07-17","00",8337
"4753","2020-07-17","01",8132
"4754","2020-07-17","02",7979
"4755","2020-07-17","03",7945
"4756","2020-07-17","04",7965
"4757","2020-07-17","05",8053
"4758","2020-07-17","06",8243
"4759","2020-07-17","07",8602
"4760","2020-07-17","08",8923
"4761","2020-07-17","09",9144
"4762","2020-07-17","10",9351
"4763","2020-07-17","11",9500
"4764","2020-07-17","12",9516
"4765","2020-07-17","13",9535
"4766","2020-07-17","14",9534
"4767","2020-07-17","15",9439
"4768","2020-07-17","16",9419
"4769","2020-07-17","17",9382
"4770","2020-07-17","18",9223
"4771","2020-07-17","19",9103
"4772","2020-07-17","20",8908
"4773","2020-07-17","21",8738
"4774","2020-07-17","22",8672
"4775","2020-07-17","23",8417
"4776","2020-07-18","00",8137
"4777","2020-07-18","01",8008
"4778","2020-07-18","02",7910
"4779","2020-07-18","03",7828
"4780","2020-07-18","04",7815
"4781","2020-07-18","05",7810
"4782","2020-07-18","06",7797
"4783","2020-07-18","07",7981
"4784","2020-07-18","08",8213
"4785","2020-07-18","09",8457
"4786","2020-07-18","10",8662
"4787","2020-07-18","11",8816
"4788","2020-07-18","12",8907
"4789","2020-07-18","13",8891
"4790","2020-07-18","14",8911
"4791","2020-07-18","15",8939
"4792","2020-07-18","16",9085
"4793","2020-07-18","17",9182
"4794","2020-07-18","18",9144
"4795","2020-07-18","19",9012
"4796","2020-07-18","20",8871
"4797","2020-07-18","21",8778
"4798","2020-07-18","22",8735
"4799","2020-07-18","23",8522
"4800","2020-07-19","00",8308
"4801","2020-07-19","01",8099
"4802","2020-07-19","02",7982
"4803","2020-07-19","03",7942
"4804","2020-07-19","04",7875
"4805","2020-07-19","05",7824
"4806","2020-07-19","06",7811
"4807","2020-07-19","07",7922
"4808","2020-07-19","08",8124
"4809","2020-07-19","09",8387
"4810","2020-07-19","10",8657
"4811","2020-07-19","11",8818
"4812","2020-07-19","12",8943
"4813","2020-07-19","13",9000
"4814","2020-07-19","14",9061
"4815","2020-07-19","15",9104
"4816","2020-07-19","16",9131
"4817","2020-07-19","17",9184
"4818","2020-07-19","18",9143
"4819","2020-07-19","19",9008
"4820","2020-07-19","20",8814
"4821","2020-07-19","21",8694
"4822","2020-07-19","22",8599
"4823","2020-07-19","23",8348
"4824","2020-07-20","00",8100
"4825","2020-07-20","01",8042
"4826","2020-07-20","02",7954
"4827","2020-07-20","03",7917
"4828","2020-07-20","04",7967
"4829","2020-07-20","05",8039
"4830","2020-07-20","06",8254
"4831","2020-07-20","07",8647
"4832","2020-07-20","08",8971
"4833","2020-07-20","09",9237
"4834","2020-07-20","10",9431
"4835","2020-07-20","11",9650
"4836","2020-07-20","12",9708
"4837","2020-07-20","13",9761
"4838","2020-07-20","14",9780
"4839","2020-07-20","15",9785
"4840","2020-07-20","16",9840
"4841","2020-07-20","17",9830
"4842","2020-07-20","18",9732
"4843","2020-07-20","19",9593
"4844","2020-07-20","20",9432
"4845","2020-07-20","21",9305
"4846","2020-07-20","22",9195
"4847","2020-07-20","23",8882
"4848","2020-07-21","00",8590
"4849","2020-07-21","01",8385
"4850","2020-07-21","02",8244
"4851","2020-07-21","03",8209
"4852","2020-07-21","04",8211
"4853","2020-07-21","05",8253
"4854","2020-07-21","06",8410
"4855","2020-07-21","07",8819
"4856","2020-07-21","08",9164
"4857","2020-07-21","09",9371
"4858","2020-07-21","10",9616
"4859","2020-07-21","11",9732
"4860","2020-07-21","12",9826
"4861","2020-07-21","13",9832
"4862","2020-07-21","14",9841
"4863","2020-07-21","15",9836
"4864","2020-07-21","16",9884
"4865","2020-07-21","17",9893
"4866","2020-07-21","18",9830
"4867","2020-07-21","19",9711
"4868","2020-07-21","20",9536
"4869","2020-07-21","21",9324
"4870","2020-07-21","22",9150
"4871","2020-07-21","23",8828
"4872","2020-07-22","00",8623
"4873","2020-07-22","01",8446
"4874","2020-07-22","02",8311
"4875","2020-07-22","03",8190
"4876","2020-07-22","04",8137
"4877","2020-07-22","05",8203
"4878","2020-07-22","06",8436
"4879","2020-07-22","07",8803
"4880","2020-07-22","08",9084
"4881","2020-07-22","09",9348
"4882","2020-07-22","10",9547
"4883","2020-07-22","11",9775
"4884","2020-07-22","12",9887
"4885","2020-07-22","13",9897
"4886","2020-07-22","14",9934
"4887","2020-07-22","15",9965
"4888","2020-07-22","16",9966
"4889","2020-07-22","17",9945
"4890","2020-07-22","18",9821
"4891","2020-07-22","19",9745
"4892","2020-07-22","20",9631
"4893","2020-07-22","21",9478
"4894","2020-07-22","22",9334
"4895","2020-07-22","23",9039
"4896","2020-07-23","00",8758
"4897","2020-07-23","01",8574
"4898","2020-07-23","02",8459
"4899","2020-07-23","03",8405
"4900","2020-07-23","04",8398
"4901","2020-07-23","05",8421
"4902","2020-07-23","06",8565
"4903","2020-07-23","07",8966
"4904","2020-07-23","08",9298
"4905","2020-07-23","09",9495
"4906","2020-07-23","10",9721
"4907","2020-07-23","11",9882
"4908","2020-07-23","12",9961
"4909","2020-07-23","13",10005
"4910","2020-07-23","14",9977
"4911","2020-07-23","15",9993
"4912","2020-07-23","16",9968
"4913","2020-07-23","17",9864
"4914","2020-07-23","18",9684
"4915","2020-07-23","19",9626
"4916","2020-07-23","20",9483
"4917","2020-07-23","21",9299
"4918","2020-07-23","22",9178
"4919","2020-07-23","23",8790
"4920","2020-07-24","00",8497
"4921","2020-07-24","01",8279
"4922","2020-07-24","02",8185
"4923","2020-07-24","03",8169
"4924","2020-07-24","04",8144
"4925","2020-07-24","05",8213
"4926","2020-07-24","06",8406
"4927","2020-07-24","07",8747
"4928","2020-07-24","08",9030
"4929","2020-07-24","09",9246
"4930","2020-07-24","10",9407
"4931","2020-07-24","11",9509
"4932","2020-07-24","12",9564
"4933","2020-07-24","13",9552
"4934","2020-07-24","14",9582
"4935","2020-07-24","15",9599
"4936","2020-07-24","16",9583
"4937","2020-07-24","17",9536
"4938","2020-07-24","18",9268
"4939","2020-07-24","19",9124
"4940","2020-07-24","20",8916
"4941","2020-07-24","21",8851
"4942","2020-07-24","22",8773
"4943","2020-07-24","23",8467
"4944","2020-07-25","00",8211
"4945","2020-07-25","01",8068
"4946","2020-07-25","02",7982
"4947","2020-07-25","03",7934
"4948","2020-07-25","04",7947
"4949","2020-07-25","05",8003
"4950","2020-07-25","06",7992
"4951","2020-07-25","07",8144
"4952","2020-07-25","08",8312
"4953","2020-07-25","09",8517
"4954","2020-07-25","10",8778
"4955","2020-07-25","11",8914
"4956","2020-07-25","12",8991
"4957","2020-07-25","13",9004
"4958","2020-07-25","14",8982
"4959","2020-07-25","15",9008
"4960","2020-07-25","16",9099
"4961","2020-07-25","17",9134
"4962","2020-07-25","18",9107
"4963","2020-07-25","19",9011
"4964","2020-07-25","20",8892
"4965","2020-07-25","21",8795
"4966","2020-07-25","22",8791
"4967","2020-07-25","23",8527
"4968","2020-07-26","00",8253
"4969","2020-07-26","01",8073
"4970","2020-07-26","02",7965
"4971","2020-07-26","03",7943
"4972","2020-07-26","04",7911
"4973","2020-07-26","05",7869
"4974","2020-07-26","06",7820
"4975","2020-07-26","07",7929
"4976","2020-07-26","08",8210
"4977","2020-07-26","09",8434
"4978","2020-07-26","10",8659
"4979","2020-07-26","11",8826
"4980","2020-07-26","12",8913
"4981","2020-07-26","13",8999
"4982","2020-07-26","14",9046
"4983","2020-07-26","15",9160
"4984","2020-07-26","16",9320
"4985","2020-07-26","17",9448
"4986","2020-07-26","18",9448
"4987","2020-07-26","19",9406
"4988","2020-07-26","20",9312
"4989","2020-07-26","21",9185
"4990","2020-07-26","22",9044
"4991","2020-07-26","23",8657
"4992","2020-07-27","00",8375
"4993","2020-07-27","01",8190
"4994","2020-07-27","02",8092
"4995","2020-07-27","03",8059
"4996","2020-07-27","04",8050
"4997","2020-07-27","05",8122
"4998","2020-07-27","06",8320
"4999","2020-07-27","07",8713
"5000","2020-07-27","08",9119
"5001","2020-07-27","09",9419
"5002","2020-07-27","10",9687
"5003","2020-07-27","11",9913
"5004","2020-07-27","12",9996
"5005","2020-07-27","13",10033
"5006","2020-07-27","14",10036
"5007","2020-07-27","15",10135
"5008","2020-07-27","16",10132
"5009","2020-07-27","17",10090
"5010","2020-07-27","18",9903
"5011","2020-07-27","19",9731
"5012","2020-07-27","20",9654
"5013","2020-07-27","21",9550
"5014","2020-07-27","22",9438
"5015","2020-07-27","23",9075
"5016","2020-07-28","00",8768
"5017","2020-07-28","01",8612
"5018","2020-07-28","02",8473
"5019","2020-07-28","03",8384
"5020","2020-07-28","04",8313
"5021","2020-07-28","05",8353
"5022","2020-07-28","06",8551
"5023","2020-07-28","07",8971
"5024","2020-07-28","08",9386
"5025","2020-07-28","09",9724
"5026","2020-07-28","10",10027
"5027","2020-07-28","11",10217
"5028","2020-07-28","12",10258
"5029","2020-07-28","13",10256
"5030","2020-07-28","14",10302
"5031","2020-07-28","15",10337
"5032","2020-07-28","16",10350
"5033","2020-07-28","17",10319
"5034","2020-07-28","18",10157
"5035","2020-07-28","19",9978
"5036","2020-07-28","20",9885
"5037","2020-07-28","21",9830
"5038","2020-07-28","22",9673
"5039","2020-07-28","23",9350
"5040","2020-07-29","00",9062
"5041","2020-07-29","01",8807
"5042","2020-07-29","02",8624
"5043","2020-07-29","03",8518
"5044","2020-07-29","04",8484
"5045","2020-07-29","05",8571
"5046","2020-07-29","06",8748
"5047","2020-07-29","07",9060
"5048","2020-07-29","08",9430
"5049","2020-07-29","09",9778
"5050","2020-07-29","10",10045
"5051","2020-07-29","11",10165
"5052","2020-07-29","12",10205
"5053","2020-07-29","13",10332
"5054","2020-07-29","14",10348
"5055","2020-07-29","15",10383
"5056","2020-07-29","16",10385
"5057","2020-07-29","17",10346
"5058","2020-07-29","18",10151
"5059","2020-07-29","19",10032
"5060","2020-07-29","20",9905
"5061","2020-07-29","21",9806
"5062","2020-07-29","22",9512
"5063","2020-07-29","23",9136
"5064","2020-07-30","00",8870
"5065","2020-07-30","01",8740
"5066","2020-07-30","02",8667
"5067","2020-07-30","03",8629
"5068","2020-07-30","04",8634
"5069","2020-07-30","05",8680
"5070","2020-07-30","06",8842
"5071","2020-07-30","07",9202
"5072","2020-07-30","08",9514
"5073","2020-07-30","09",9902
"5074","2020-07-30","10",10169
"5075","2020-07-30","11",10258
"5076","2020-07-30","12",10339
"5077","2020-07-30","13",10333
"5078","2020-07-30","14",10312
"5079","2020-07-30","15",10328
"5080","2020-07-30","16",10277
"5081","2020-07-30","17",10190
"5082","2020-07-30","18",10047
"5083","2020-07-30","19",9878
"5084","2020-07-30","20",9773
"5085","2020-07-30","21",9721
"5086","2020-07-30","22",9552
"5087","2020-07-30","23",9180
"5088","2020-07-31","00",8887
"5089","2020-07-31","01",8685
"5090","2020-07-31","02",8568
"5091","2020-07-31","03",8537
"5092","2020-07-31","04",8561
"5093","2020-07-31","05",8662
"5094","2020-07-31","06",8799
"5095","2020-07-31","07",9073
"5096","2020-07-31","08",9426
"5097","2020-07-31","09",9721
"5098","2020-07-31","10",10007
"5099","2020-07-31","11",10169
"5100","2020-07-31","12",10212
"5101","2020-07-31","13",10289
"5102","2020-07-31","14",10299
"5103","2020-07-31","15",10309
"5104","2020-07-31","16",10211
"5105","2020-07-31","17",10148
"5106","2020-07-31","18",10067
"5107","2020-07-31","19",9936
"5108","2020-07-31","20",9734
"5109","2020-07-31","21",9680
"5110","2020-07-31","22",9575
"5111","2020-07-31","23",9223
"5112","2020-08-01","00",8921
"5113","2020-08-01","01",8686
"5114","2020-08-01","02",8549
"5115","2020-08-01","03",8431
"5116","2020-08-01","04",8376
"5117","2020-08-01","05",8354
"5118","2020-08-01","06",8295
"5119","2020-08-01","07",8464
"5120","2020-08-01","08",8758
"5121","2020-08-01","09",9112
"5122","2020-08-01","10",9388
"5123","2020-08-01","11",9610
"5124","2020-08-01","12",9699
"5125","2020-08-01","13",9817
"5126","2020-08-01","14",9889
"5127","2020-08-01","15",9935
"5128","2020-08-01","16",9915
"5129","2020-08-01","17",9907
"5130","2020-08-01","18",9723
"5131","2020-08-01","19",9622
"5132","2020-08-01","20",9508
"5133","2020-08-01","21",9364
"5134","2020-08-01","22",9215
"5135","2020-08-01","23",8895
"5136","2020-08-02","00",8641
"5137","2020-08-02","01",8498
"5138","2020-08-02","02",8385
"5139","2020-08-02","03",8258
"5140","2020-08-02","04",8281
"5141","2020-08-02","05",8253
"5142","2020-08-02","06",8153
"5143","2020-08-02","07",8310
"5144","2020-08-02","08",8594
"5145","2020-08-02","09",8896
"5146","2020-08-02","10",9150
"5147","2020-08-02","11",9348
"5148","2020-08-02","12",9520
"5149","2020-08-02","13",9674
"5150","2020-08-02","14",9730
"5151","2020-08-02","15",9722
"5152","2020-08-02","16",9784
"5153","2020-08-02","17",9782
"5154","2020-08-02","18",9786
"5155","2020-08-02","19",9739
"5156","2020-08-02","20",9617
"5157","2020-08-02","21",9514
"5158","2020-08-02","22",9418
"5159","2020-08-02","23",9091
"5160","2020-08-03","00",8767
"5161","2020-08-03","01",8503
"5162","2020-08-03","02",8410
"5163","2020-08-03","03",8351
"5164","2020-08-03","04",8337
"5165","2020-08-03","05",8276
"5166","2020-08-03","06",8268
"5167","2020-08-03","07",8406
"5168","2020-08-03","08",8726
"5169","2020-08-03","09",9072
"5170","2020-08-03","10",9318
"5171","2020-08-03","11",9481
"5172","2020-08-03","12",9595
"5173","2020-08-03","13",9705
"5174","2020-08-03","14",9721
"5175","2020-08-03","15",9754
"5176","2020-08-03","16",9780
"5177","2020-08-03","17",9792
"5178","2020-08-03","18",9566
"5179","2020-08-03","19",9286
"5180","2020-08-03","20",9080
"5181","2020-08-03","21",9032
"5182","2020-08-03","22",8907
"5183","2020-08-03","23",8597
"5184","2020-08-04","00",8292
"5185","2020-08-04","01",8176
"5186","2020-08-04","02",8107
"5187","2020-08-04","03",8051
"5188","2020-08-04","04",8064
"5189","2020-08-04","05",8128
"5190","2020-08-04","06",8281
"5191","2020-08-04","07",8672
"5192","2020-08-04","08",9020
"5193","2020-08-04","09",9291
"5194","2020-08-04","10",9529
"5195","2020-08-04","11",9700
"5196","2020-08-04","12",9799
"5197","2020-08-04","13",9880
"5198","2020-08-04","14",9946
"5199","2020-08-04","15",9966
"5200","2020-08-04","16",10056
"5201","2020-08-04","17",10130
"5202","2020-08-04","18",10021
"5203","2020-08-04","19",9892
"5204","2020-08-04","20",9665
"5205","2020-08-04","21",9474
"5206","2020-08-04","22",9284
"5207","2020-08-04","23",8896
"5208","2020-08-05","00",8635
"5209","2020-08-05","01",8441
"5210","2020-08-05","02",8285
"5211","2020-08-05","03",8214
"5212","2020-08-05","04",8201
"5213","2020-08-05","05",8142
"5214","2020-08-05","06",8268
"5215","2020-08-05","07",8656
"5216","2020-08-05","08",9017
"5217","2020-08-05","09",9323
"5218","2020-08-05","10",9598
"5219","2020-08-05","11",9785
"5220","2020-08-05","12",9941
"5221","2020-08-05","13",10047
"5222","2020-08-05","14",10094
"5223","2020-08-05","15",10135
"5224","2020-08-05","16",10182
"5225","2020-08-05","17",10199
"5226","2020-08-05","18",10105
"5227","2020-08-05","19",10028
"5228","2020-08-05","20",9813
"5229","2020-08-05","21",9643
"5230","2020-08-05","22",9442
"5231","2020-08-05","23",9061
"5232","2020-08-06","00",8756
"5233","2020-08-06","01",8582
"5234","2020-08-06","02",8465
"5235","2020-08-06","03",8345
"5236","2020-08-06","04",8355
"5237","2020-08-06","05",8414
"5238","2020-08-06","06",8549
"5239","2020-08-06","07",8895
"5240","2020-08-06","08",9258
"5241","2020-08-06","09",9603
"5242","2020-08-06","10",9894
"5243","2020-08-06","11",10120
"5244","2020-08-06","12",10180
"5245","2020-08-06","13",10210
"5246","2020-08-06","14",10138
"5247","2020-08-06","15",10180
"5248","2020-08-06","16",10171
"5249","2020-08-06","17",10106
"5250","2020-08-06","18",10010
"5251","2020-08-06","19",9906
"5252","2020-08-06","20",9681
"5253","2020-08-06","21",9600
"5254","2020-08-06","22",9324
"5255","2020-08-06","23",8947
"5256","2020-08-07","00",8690
"5257","2020-08-07","01",8531
"5258","2020-08-07","02",8383
"5259","2020-08-07","03",8332
"5260","2020-08-07","04",8288
"5261","2020-08-07","05",8372
"5262","2020-08-07","06",8516
"5263","2020-08-07","07",8779
"5264","2020-08-07","08",9015
"5265","2020-08-07","09",9161
"5266","2020-08-07","10",9297
"5267","2020-08-07","11",9404
"5268","2020-08-07","12",9433
"5269","2020-08-07","13",9426
"5270","2020-08-07","14",9426
"5271","2020-08-07","15",9445
"5272","2020-08-07","16",9512
"5273","2020-08-07","17",9511
"5274","2020-08-07","18",9335
"5275","2020-08-07","19",9151
"5276","2020-08-07","20",9001
"5277","2020-08-07","21",8976
"5278","2020-08-07","22",8837
"5279","2020-08-07","23",8556
"5280","2020-08-08","00",8338
"5281","2020-08-08","01",8185
"5282","2020-08-08","02",8035
"5283","2020-08-08","03",7991
"5284","2020-08-08","04",8019
"5285","2020-08-08","05",8035
"5286","2020-08-08","06",8046
"5287","2020-08-08","07",8220
"5288","2020-08-08","08",8475
"5289","2020-08-08","09",8742
"5290","2020-08-08","10",8910
"5291","2020-08-08","11",9069
"5292","2020-08-08","12",9129
"5293","2020-08-08","13",9156
"5294","2020-08-08","14",9129
"5295","2020-08-08","15",9127
"5296","2020-08-08","16",9230
"5297","2020-08-08","17",9212
"5298","2020-08-08","18",9065
"5299","2020-08-08","19",8947
"5300","2020-08-08","20",8824
"5301","2020-08-08","21",8797
"5302","2020-08-08","22",8691
"5303","2020-08-08","23",8437
"5304","2020-08-09","00",8208
"5305","2020-08-09","01",8049
"5306","2020-08-09","02",7995
"5307","2020-08-09","03",7973
"5308","2020-08-09","04",7967
"5309","2020-08-09","05",7943
"5310","2020-08-09","06",7886
"5311","2020-08-09","07",7979
"5312","2020-08-09","08",8165
"5313","2020-08-09","09",8404
"5314","2020-08-09","10",8565
"5315","2020-08-09","11",8689
"5316","2020-08-09","12",8816
"5317","2020-08-09","13",8881
"5318","2020-08-09","14",8947
"5319","2020-08-09","15",9000
"5320","2020-08-09","16",9106
"5321","2020-08-09","17",9216
"5322","2020-08-09","18",9220
"5323","2020-08-09","19",9081
"5324","2020-08-09","20",8949
"5325","2020-08-09","21",8856
"5326","2020-08-09","22",8723
"5327","2020-08-09","23",8424
"5328","2020-08-10","00",8200
"5329","2020-08-10","01",8050
"5330","2020-08-10","02",7956
"5331","2020-08-10","03",7912
"5332","2020-08-10","04",7971
"5333","2020-08-10","05",8134
"5334","2020-08-10","06",8306
"5335","2020-08-10","07",8647
"5336","2020-08-10","08",8993
"5337","2020-08-10","09",9244
"5338","2020-08-10","10",9436
"5339","2020-08-10","11",9484
"5340","2020-08-10","12",9537
"5341","2020-08-10","13",9630
"5342","2020-08-10","14",9683
"5343","2020-08-10","15",9709
"5344","2020-08-10","16",9764
"5345","2020-08-10","17",9762
"5346","2020-08-10","18",9618
"5347","2020-08-10","19",9410
"5348","2020-08-10","20",9224
"5349","2020-08-10","21",9155
"5350","2020-08-10","22",8945
"5351","2020-08-10","23",8621
"5352","2020-08-11","00",8354
"5353","2020-08-11","01",8202
"5354","2020-08-11","02",8086
